Date,Close,Ticker,Daily_Return_Pct,MA_20,MA_50
2006-06-12,310.9,TATAINVEST,,,
2006-06-13,294.0,TATAINVEST,-5.435831457060136,,
2006-06-14,282.1,TATAINVEST,-4.047619047619044,,
2006-06-15,305.5,TATAINVEST,8.294930875576023,,
2006-06-16,325.2,TATAINVEST,6.448445171849415,,
2006-06-19,346.1,TATAINVEST,6.426814268142689,,
2006-06-20,350.0,TATAINVEST,1.1268419531927032,,
2006-06-21,338.1,TATAINVEST,-3.399999999999992,,
2006-06-22,348.95,TATAINVEST,3.209109730848847,,
2006-06-23,341.0,TATAINVEST,-2.278263361513111,,
2006-06-25,342.95,TATAINVEST,0.5718475073313689,,
2006-06-26,329.05,TATAINVEST,-4.053068960489858,,
2006-06-27,324.0,TATAINVEST,-1.5347211669959004,,
2006-06-28,321.8,TATAINVEST,-0.6790123456790087,,
2006-06-29,330.0,TATAINVEST,2.5481665630826544,,
2006-06-30,339.95,TATAINVEST,3.015151515151504,,
2006-07-03,351.75,TATAINVEST,3.4710986909839647,,
2006-07-04,359.0,TATAINVEST,2.0611229566453337,,
2006-07-05,388.9,TATAINVEST,8.328690807799433,,
2006-07-06,368.3,TATAINVEST,-5.296991514528148,334.8775,
2006-07-07,363.75,TATAINVEST,-1.2354059190877065,337.52000000000004,
2006-07-10,346.9,TATAINVEST,-4.63230240549829,340.165,
2006-07-11,354.7,TATAINVEST,2.2484865955606947,343.79499999999996,
2006-07-12,345.6,TATAINVEST,-2.5655483507189047,345.8,
2006-07-13,351.75,TATAINVEST,1.779513888888884,347.1275,
2006-07-14,343.05,TATAINVEST,-2.473347547974414,346.975,
2006-07-17,340.0,TATAINVEST,-0.8890832240198265,346.475,
2006-07-18,328.0,TATAINVEST,-3.529411764705881,345.97,
2006-07-19,322.8,TATAINVEST,-1.585365853658538,344.6625,
2006-07-20,324.95,TATAINVEST,0.6660470879801705,343.86,
2006-07-21,318.0,TATAINVEST,-2.1387905831666387,342.6125,
2006-07-24,317.6,TATAINVEST,-0.12578616352200145,342.03999999999996,
2006-07-25,327.95,TATAINVEST,3.2588161209067934,342.2375,
2006-07-26,331.0,TATAINVEST,0.9300198200945298,342.69750000000005,
2006-07-27,331.1,TATAINVEST,0.030211480362551946,342.7525,
2006-07-28,336.3,TATAINVEST,1.570522500755045,342.57,
2006-07-31,336.55,TATAINVEST,0.07433838834374207,341.81,
2006-08-01,332.0,TATAINVEST,-1.3519536473035276,340.46,
2006-08-02,333.0,TATAINVEST,0.3012048192771122,337.665,
2006-08-03,336.85,TATAINVEST,1.1561561561561629,336.09250000000003,
2006-08-04,338.0,TATAINVEST,0.3413982484785416,334.805,
2006-08-07,338.85,TATAINVEST,0.2514792899408258,334.40250000000003,
2006-08-08,337.2,TATAINVEST,-0.48694112439133796,333.52750000000003,
2006-08-09,345.8,TATAINVEST,2.5504151838671385,333.5375,
2006-08-10,338.5,TATAINVEST,-2.1110468478889532,332.875,
2006-08-11,347.0,TATAINVEST,2.5110782865583436,333.0725,
2006-08-14,360.0,TATAINVEST,3.746397694524495,334.0725,
2006-08-16,365.0,TATAINVEST,1.388888888888884,335.9225,
2006-08-17,358.2,TATAINVEST,-1.8630136986301449,337.6925,
2006-08-18,364.1,TATAINVEST,1.6471245114461297,339.65,338.241
2006-08-21,364.0,TATAINVEST,-0.027464982147762385,341.95,339.30299999999994
2006-08-22,384.1,TATAINVEST,5.521978021978025,345.27500000000003,341.105
2006-08-23,387.0,TATAINVEST,0.7550117156990277,348.2275,343.20300000000003
2006-08-24,384.95,TATAINVEST,-0.5297157622739079,350.925,344.792
2006-08-25,390.0,TATAINVEST,1.3118586829458323,353.87,346.08799999999997
2006-08-28,398.0,TATAINVEST,2.051282051282044,356.95500000000004,347.126
2006-08-29,398.05,TATAINVEST,0.012562814070360417,360.03000000000003,348.08700000000005
2006-08-30,403.0,TATAINVEST,1.2435623665368656,363.58000000000004,349.385
2006-08-31,395.85,TATAINVEST,-1.774193548387093,366.72249999999997,350.32300000000004
2006-09-01,398.9,TATAINVEST,0.7704938739421463,369.82500000000005,351.48100000000005
2006-09-04,402.2,TATAINVEST,0.8272750062672474,373.03499999999997,352.666
2006-09-05,400.25,TATAINVEST,-0.4848334162108392,376.105,354.09
2006-09-06,397.95,TATAINVEST,-0.574640849469088,379.14250000000004,355.569
2006-09-07,389.0,TATAINVEST,-2.2490262595803445,381.3025,356.91299999999995
2006-09-08,390.25,TATAINVEST,0.32133676092545027,383.89,358.11799999999994
2006-09-11,387.0,TATAINVEST,-0.8327994875080069,385.89,359.059
2006-09-12,385.85,TATAINVEST,-0.29715762273900825,387.1825,359.74100000000004
2006-09-13,385.2,TATAINVEST,-0.16845924582092886,388.1925,360.265
2006-09-14,386.0,TATAINVEST,0.20768431983384517,389.58250000000004,360.207
2006-09-15,379.95,TATAINVEST,-1.5673575129533712,390.375,360.44
2006-09-18,384.0,TATAINVEST,1.065929727595738,391.375,360.845
2006-09-19,382.95,TATAINVEST,-0.27343750000000666,391.3175,361.566
2006-09-20,385.0,TATAINVEST,0.5353179266222696,391.2175,362.17199999999997
2006-09-21,388.45,TATAINVEST,0.8961038961038836,391.3925,363.029
2006-09-22,385.1,TATAINVEST,-0.8624018535203892,391.1475,363.69599999999997
2006-09-25,381.55,TATAINVEST,-0.921838483510784,390.325,364.466
2006-09-26,382.0,TATAINVEST,0.11793998165376962,389.5225,365.306
2006-09-27,381.0,TATAINVEST,-0.2617801047120394,388.4225,366.366
2006-09-28,384.0,TATAINVEST,0.7874015748031482,387.83000000000004,367.59
2006-09-29,398.0,TATAINVEST,3.645833333333326,387.78499999999997,369.051
2006-10-03,397.35,TATAINVEST,-0.1633165829145633,387.54249999999996,370.63800000000003
2006-10-04,387.35,TATAINVEST,-2.5166729583490643,386.8975,372.03299999999996
2006-10-05,396.5,TATAINVEST,2.3622047244094446,386.825,373.404
2006-10-06,398.5,TATAINVEST,0.5044136191677095,387.3,374.754
2006-10-09,398.05,TATAINVEST,-0.11292346298619194,387.69,376.09299999999996
2006-10-10,401.0,TATAINVEST,0.7411129255118665,388.39,377.38699999999994
2006-10-11,397.3,TATAINVEST,-0.9226932668329191,388.9625,378.60200000000003
2006-10-12,395.0,TATAINVEST,-0.5789076264787307,389.4525,379.862
2006-10-13,400.0,TATAINVEST,1.2658227848101333,390.15250000000003,381.20200000000006
2006-10-16,404.8,TATAINVEST,1.200000000000001,391.395,382.561
2006-10-17,402.0,TATAINVEST,-0.6916996047430901,392.29499999999996,383.841
2006-10-18,403.05,TATAINVEST,0.261194029850742,393.3,385.125
2006-10-19,404.0,TATAINVEST,0.23570276640614285,394.25,386.461
2006-10-20,407.65,TATAINVEST,0.9034653465346487,395.21000000000004,387.69800000000004
2006-10-21,402.25,TATAINVEST,-1.3246657672022488,396.0675,388.973
2006-10-23,404.0,TATAINVEST,0.43505282784337407,397.19,390.11300000000006
2006-10-26,400.5,TATAINVEST,-0.8663366336633671,398.115,390.923
2006-10-27,403.55,TATAINVEST,0.76154806491886,399.24249999999995,391.694
2006-10-30,404.0,TATAINVEST,0.1115103456820643,400.24249999999995,392.61
2006-10-31,402.5,TATAINVEST,-0.3712871287128716,400.4675,393.37800000000004
2006-11-01,400.0,TATAINVEST,-0.6211180124223614,400.6,394.098
2006-11-02,392.0,TATAINVEST,-2.0000000000000018,400.8325,394.256
2006-11-03,399.95,TATAINVEST,2.0280612244897966,401.005,394.515
2006-11-06,395.0,TATAINVEST,-1.2376547068383537,400.83000000000004,394.71600000000007
2006-11-07,391.8,TATAINVEST,-0.8101265822784809,400.5175,394.75200000000007
2006-11-08,389.5,TATAINVEST,-0.5870342011230267,399.9425,394.58200000000005
2006-11-09,385.0,TATAINVEST,-1.1553273427471145,399.3275,394.32099999999997
2006-11-10,387.25,TATAINVEST,0.5844155844155763,398.93999999999994,394.006
2006-11-13,387.2,TATAINVEST,-0.012911555842487488,398.3,393.833
2006-11-14,390.0,TATAINVEST,0.723140495867769,397.56000000000006,393.655
2006-11-15,396.0,TATAINVEST,1.538461538461533,397.26000000000005,393.53100000000006
2006-11-16,390.0,TATAINVEST,-1.5151515151515138,396.6075,393.3260000000001
2006-11-17,393.5,TATAINVEST,0.8974358974358942,396.08250000000004,393.237
2006-11-20,388.9,TATAINVEST,-1.1689961880559152,395.145,393.235
2006-11-21,397.0,TATAINVEST,2.082797634353306,394.8825,393.37
2006-11-22,393.0,TATAINVEST,-1.0075566750629705,394.3325,393.49
2006-11-23,390.3,TATAINVEST,-0.6870229007633566,393.8225,393.57899999999995
2006-11-24,396.65,TATAINVEST,1.6269536254163386,393.4775,393.80800000000005
2006-11-27,394.0,TATAINVEST,-0.6680952981217625,392.9775,393.968
2006-11-28,391.3,TATAINVEST,-0.6852791878172559,392.4175,394.195
2006-11-29,390.4,TATAINVEST,-0.23000255558396354,391.9375,394.32300000000004
2006-11-30,388.0,TATAINVEST,-0.6147540983606481,391.7375,394.42400000000004
2006-12-01,386.0,TATAINVEST,-0.5154639175257714,391.03999999999996,394.444
2006-12-04,392.75,TATAINVEST,1.7487046632124414,390.92749999999995,394.53
